Philippines,Jul-Dec 2006 harvest,,,,,,Jan-Jun 2007 harvest,,,,,,Jul-Dec 2011 harvest,,,,,,Jan-Jun 2012 harvest,,,,,,Jul-Dec 2016 harvest,,,,,,Jan-Jun 2017 harvest,,,,,
    Crop establishment,24,52,23,51,60,85,509,528,526,528,0,0,368,450,368,450,,,452,925,452,925,,,802,2366,802,2366,,,578,1084,578,1084,,
    Crop care and maintenance,2096,1465,2057,1457,3230,1726,959,805,973,808,556,787,1703,1708,1703,1708,,,2358,2677,2358,2677,,,3558,4568,3558,4568,,,1651,2798,1651,2798,,
    Harvesting and threshing,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1,7,,,97,631,97,631,,,0,0,0,0,,,113,868,113,868,,
    Post-harvest labor,14,39,14,40,0,0,205,217,207,218,140,198,19,42,19,42,,,44,101,44,101,,,0,0,0,0,,,51,134,51,134,,
Total Labor Costs,18936,,19123,,13520,,19432,,19552,,15955,,27120,,27120,,0,,28494,,28494,,0,,36390,,36390,,0,,32557,,32557,,0,
North Cotabato,Jul-Dec 2006 harvest,,,,,,Jan-Jun 2007 harvest,,,,,,Jul-Dec 2011 harvest,,,,,,Jan-Jun 2012 harvest,,,,,,Jul-Dec 2016 harvest,,,,,,Jan-Jun 2017 harvest,,,,,
Items,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,
,(n = 41),,(n = 30),,(n = 11),,(n = 28),,(n = 24),,(n = 3),,(n = 84),,(n = 59),,(n = 25),,(n = 68),,(n = 49),,(n = 19),,(n = 154),,(n = 112),,(n = 42),,(n = 158),,(n = 102),,(n = 56),
,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa
Hired Labor (₱/ha),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
    Seedling management,8,31,11,36,0,0,1,6,1,7,0,0,10,60,14,72,0,0,16,79,22,92,0,0,76,348,95,401,25,115,46,275,67,340,8,37
    Land preparation,1695,1234,1846,1356,1283,710,2212,1476,2262,1580,1973,671,1813,1419,1997,1426,1381,1331,2437,1633,2783,1515,1546,1626,2886,2636,3193,2907,2067,1449,2556,1737,2612,1440,2453,2188
    Crop establishment,829,1075,1020,1044,309,1025,786,1106,804,1094,0,0,834,1448,1075,1589,265,820,791,1348,956,1412,366,1088,1434,3531,1810,4018,431,1180,1132,1960,1231,2027,951,1834
    Crop care and maintenance,377,628,508,690,18,60,368,622,411,659,0,0,159,346,185,392,98,189,236,449,280,492,121,291,354,1349,433,1534,143,603,383,776,517,862,139,511
    Harvesting and threshing,4868,2135,5233,2144,3872,1847,5515,2867,5479,2674,3626,1414,7650,3509,7913,3556,7028,3384,9040,3853,9445,3896,7997,3631,9328,7451,9974,7842,7606,6042,9252,6920,9825,7406,8208,5853
    Post-harvest labor,152,313,191,353,44,118,293,218,314,219,80,87,167,305,193,334,105,213,371,465,389,459,326,491,479,430,544,450,305,312,503,569,556,598,407,502
    Permanent hired labor,940,2156,1285,2439,0,0,1830,3044,2135,3193,0,0,1869,4152,2589,4755,168,840,2099,4322,2697,4749,557,2428,1772,4269,1641,4417,2124,3875,1704,4365,1839,4812,1458,3430
"Operator, Family & Exchange (OFE) Labor (₱/ha)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
    Seedling management,30,40,38,42,8,27,30,55,31,57,0,0,85,222,114,258,15,56,48,143,56,149,29,126,138,398,179,457,28,98,186,758,256,927,58,194
    Land preparation,563,560,404,536,996,376,360,424,327,411,681,555,995,1091,967,1175,1059,879,971,1146,798,1082,1418,1214,1025,1481,1108,1436,803,1591,1188,1813,823,1324,1852,2338
    Crop establishment,44,103,39,120,60,24,309,290,342,302,119,28,77,88,65,93,107,68,165,242,182,280,119,74,396,691,451,773,248,363,277,515,266,595,295,325
    Crop care and maintenance,834,595,811,664,895,362,817,605,754,621,1333,238,1038,1141,1135,1251,807,804,1102,1131,1095,1229,1119,854,1487,2276,1796,2584,665,537,1145,1279,1082,1417,1258,982
    Harvesting and threshing,9,59,13,69,0,0,0,0,0,0,0,0,48,262,0,0,162,466,2,12,0,0,9,22,32,149,18,133,71,183,0,0,0,0,0,0
    Post-harvest labor,52,51,41,45,83,58,199,226,182,234,243,134,70,136,66,111,79,184,116,144,110,150,133,128,0,0,0,0,0,0,41,212,54,257,18,77
Total Labor Costs,10401,,11440,,7569,,12720,,13043,,8055,,14815,,16316,,11273,,17396,,18813,,13740,,19408,,21242,,14517,,18412,,19128,,17107,
South Cotabato,Jul-Dec 2006 harvest,,,,,,Jan-Jun 2007 harvest,,,,,,Jul-Dec 2011 harvest,,,,,,Jan-Jun 2012 harvest,,,,,,Jul-Dec 2016 harvest,,,,,,Jan-Jun 2017 harvest,,,,,
Items,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,
,(n = 49),,(n = 40),,(n = 9),,(n = 25),,(n = 24),,(n = 1),,(n = 59),,(n = 50),,(n = 9),,(n = 56),,(n = 47),,(n = 9),,(n = 116),,(n = 104),,(n = 12),,(n = 116),,(n = 92),,(n = 24),
,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa
Hired Labor (₱/ha),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
    Seedling management,2,11,2,13,0,0,0,0,0,0,0,,2,16,3,18,0,0,14,76,16,83,0,0,22,170,25,179,0,0,0,0,0,0,0,0
    Land preparation,1711,1226,2054,1063,189,567,1952,1355,2033,1320,0,,2728,1836,2576,1825,3574,1757,2867,1759,2823,1877,3097,971,3363,2709,3308,2821,3842,1385,3196,2490,3326,2597,2697,1998
    Crop establishment,615,911,340,730,1836,570,505,746,455,718,1700,,1108,1447,1175,1484,739,1227,977,1624,1161,1714,14,42,1069,2071,1150,2169,367,465,934,1577,1063,1723,441,606
    Crop care and maintenance,296,472,347,501,67,200,358,574,373,581,0,,163,433,192,465,0,0,159,380,119,307,372,624,563,1082,569,1114,511,781,479,1030,525,1119,303,553
    Harvesting and threshing,5902,1795,5945,1692,5712,2308,7336,2357,7486,2282,3732,,8943,2975,9214,2986,7433,2552,10588,3652,10901,3435,8951,4499,7562,4832,7767,4811,5783,4852,8282,3970,8888,4114,5958,2178
    Post-harvest labor,141,232,84,162,393,329,101,200,105,203,0,,266,310,292,311,118,273,200,278,238,289,0,0,561,471,591,476,298,339,591,419,646,410,383,397
    Permanent hired labor,252,1058,309,1166,0,0,857,3537,893,3609,0,,1498,4307,1767,4633,0,0,1097,2837,1307,3057,0,0,2303,4545,2569,4730,0,0,429,2585,541,2896,0,0
"Operator, Family & Exchange (OFE) Labor (₱/ha)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
    Seedling management,22,39,8,22,86,34,18,39,15,38,88,,202,346,236,366,10,21,183,325,218,344,0,0,68,267,76,281,0,0,40,179,50,200,0,0
    Land preparation,527,551,390,468,1131,499,591,459,549,416,1613,,1073,1144,1039,1151,1262,1150,1109,1073,1180,1136,740,560,887,1309,765,984,1950,2733,904,1482,948,1564,734,1127
    Crop establishment,43,48,42,39,46,79,323,309,333,311,75,,121,183,96,139,260,316,271,627,210,652,590,343,249,398,258,415,170,193,290,500,334,549,122,139
    Crop care and maintenance,1630,1126,1742,1162,1130,827,880,522,846,504,1706,,1954,1681,2127,1761,998,529,2703,2043,2953,2100,1399,1032,1484,1685,1395,1641,2250,1937,1410,2104,1581,2307,757,723
    Harvesting and threshing,26,179,31,198,0,0,25,125,26,128,0,,20,156,24,170,0,0,24,180,29,197,0,0,41,314,46,331,0,0,10,78,13,88,0,0
    Post-harvest labor,20,42,8,25,76,56,273,204,261,199,555,,17,61,20,66,5,15,29,78,34,84,6,17,0,0,0,0,0,0,3,16,4,18,0,0
Total Labor Costs,11186,,11304,,10665,,13220,,13376,,9468,,18096,,18761,,14398,,20222,,21190,,15169,,18173,,18519,,15171,,16569,,17919,,11394,
Sultan Kudarat,Jul-Dec 2006 harvest,,,,,,Jan-Jun 2007 harvest,,,,,,Jul-Dec 2011 harvest,,,,,,Jan-Jun 2012 harvest,,,,,,Jul-Dec 2016 harvest,,,,,,Jan-Jun 2017 harvest,,,,,
Items,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,
,(n = 53),,(n = 40),,(n = 13),,(n = 27),,(n = 21),,(n = 7),,(n = 58),,(n = 43),,(n = 15),,(n = 40),,(n = 40),,(n = 0),,(n = 120),,(n = 86),,(n = 34),,(n = 110),,(n = 70),,(n = 40),
,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa
Hired Labor (₱/ha),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
    Seedling management,9,40,12,46,0,0,5,26,6,29,0,0,15,69,20,80,0,0,7,32,7,32,,,0,0,0,0,0,0,19,99,30,123,0,0
    Land preparation,916,1068,773,993,1356,1207,1541,756,1232,550,2390,585,1727,1537,1691,1668,1832,1119,1478,1379,1478,1379,,,2755,2545,3035,2645,2047,2149,2813,1736,2965,1928,2547,1316
    Crop establishment,988,1159,1082,1230,698,881,241,710,310,795,0,0,1034,1398,1380,1474,40,102,1398,1493,1398,1493,,,117,265,125,272,96,249,572,1879,870,2305,52,178
    Crop care and maintenance,120,337,159,381,0,0,15,60,19,68,0,0,170,432,143,352,248,615,159,443,159,443,,,390,899,432,987,284,619,359,1021,520,1239,77,266
    Harvesting and threshing,6004,2237,6629,1806,4079,2400,4891,2125,5238,1935,4135,2585,7636,3897,8123,3685,6238,4273,9509,4221,9509,4221,,,6790,4317,7498,4487,4998,3278,6902,4519,7782,4471,5362,4229
    Post-harvest labor,69,136,51,110,122,191,227,212,230,233,185,146,320,416,349,444,237,320,256,385,256,385,,,557,423,635,458,360,223,583,498,637,501,490,484
    Permanent hired labor,454,1618,552,1832,152,547,571,1517,655,1686,240,634,1381,3418,1315,3341,1570,3744,1086,2621,1086,2621,,,438,2458,546,2871,165,671,1489,4030,2094,4817,431,1592
"Operator, Family & Exchange (OFE) Labor (₱/ha)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
    Seedling management,36,48,34,45,43,56,4,19,5,21,0,0,91,327,123,375,0,0,74,149,74,149,,,0,0,0,0,0,0,31,146,49,181,0,0
    Land preparation,412,430,356,376,584,547,586,465,530,467,711,446,582,760,671,835,326,406,1362,1413,1362,1413,,,1026,1608,835,1545,1509,1686,580,982,430,769,842,1240
    Crop establishment,58,101,46,84,94,138,400,455,504,509,181,100,110,168,129,188,54,67,296,329,296,329,,,306,543,254,329,436,871,227,272,220,298,239,222
    Crop care and maintenance,903,601,939,672,793,283,461,479,558,606,365,196,1038,917,1201,968,568,546,1840,1897,1840,1897,,,1664,1996,1747,2146,1453,1563,1270,1618,1180,1831,1427,1158
    Harvesting and threshing,52,332,9,55,185,666,0,0,0,0,0,0,88,475,0,0,342,909,0,0,0,0,,,43,269,47,307,32,131,36,268,0,0,100,441
    Post-harvest labor,32,54,27,37,47,88,223,157,227,175,258,149,32,83,22,70,59,112,14,62,14,62,,,0,0,0,0,0,0,8,38,12,47,1,6
Total Labor Costs,10054,,10672,,8152,,9164,,9514,,8464,,14223,,15168,,11514,,17479,,17479,,0,,14085,,15154,,11381,,14889,,16787,,11566,
Agusan del Norte,Jul-Dec 2006 harvest,,,,,,Jan-Jun 2007 harvest,,,,,,Jul-Dec 2011 harvest,,,,,,Jan-Jun 2012 harvest,,,,,,Jul-Dec 2016 harvest,,,,,,Jan-Jun 2017 harvest,,,,,
Items,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,
,(n = 25),,(n = 15),,(n = 10),,(n = 18),,(n = 11),,(n = 7),,(n = 57),,(n = 32),,(n = 25),,(n = 51),,(n = 34),,(n = 17),,(n = 86),,(n = 66),,(n = 20),,(n = 104),,(n = 72),,(n = 32),
,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa
Hired Labor (₱/ha),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
    Seedling management,110,258,42,122,210,367,63,135,49,90,84,194,120,248,142,263,92,229,171,313,170,345,172,244,271,429,273,426,264,453,212,491,225,560,181,285
    Land preparation,2217,1372,2161,1457,2301,1306,2286,1329,1957,1059,2801,1621,2685,1384,2518,1435,2898,1315,3103,1549,2845,1451,3618,1654,2869,2011,2916,2037,2715,1966,3191,1861,3295,1797,2956,2005
    Crop establishment,2311,364,2221,391,2446,284,2810,868,2566,555,3195,1157,4949,2091,5350,2035,4437,2090,4648,1311,4762,972,4418,1827,6088,3122,6529,3238,4633,2197,5304,2367,5690,2383,4437,2119
    Crop care and maintenance,529,878,149,243,1099,1167,651,1230,849,1545,340,348,406,509,392,505,425,524,469,688,576,778,256,393,740,1090,754,1154,694,866,710,986,740,1048,642,841
    Harvesting and threshing,6012,2249,6333,2276,5530,2237,7924,2482,7530,2146,8543,3007,8138,3727,8374,3603,7835,3935,9718,3326,10757,3190,7640,2587,10555,8001,12524,7968,4056,3359,10650,5538,11579,5873,8562,4052
    Post-harvest labor,331,283,375,302,266,251,365,244,382,299,338,134,556,427,493,440,637,404,602,417,693,445,422,289,744,731,789,687,597,863,772,604,808,588,690,642
    Permanent hired labor,0,0,0,0,0,0,0,0,0,0,0,0,614,2244,672,1856,540,2700,448,1429,672,1714,0,0,1166,3311,1383,3684,450,1385,272,1373,393,1639,0,0
"Operator, Family & Exchange (OFE) Labor (₱/ha)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
    Seedling management,106,54,112,48,97,64,128,59,123,67,135,46,410,393,363,350,470,443,474,439,454,427,515,473,609,773,651,735,469,895,284,226,299,227,250,224
    Land preparation,708,578,719,576,692,611,570,772,439,425,776,1144,682,1010,719,1240,635,622,692,951,686,1013,706,841,683,803,779,869,366,407,921,1100,986,1168,775,929
    Crop establishment,27,99,45,127,0,0,288,415,462,454,15,39,137,304,146,363,126,212,26,70,30,72,16,65,409,1245,258,537,909,2368,461,930,444,678,499,1350
    Crop care and maintenance,1472,1334,1716,1497,1105,1006,1084,443,1124,472,1021,419,1559,1843,1818,2134,1227,1355,1107,1110,1364,1245,594,479,1219,1678,1446,1835,468,555,1625,2178,1989,2475,807,856
    Harvesting and threshing,28,98,47,125,0,0,4,15,6,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,182,0,0,120,369,43,183,25,149,84,241
    Post-harvest labor,19,37,25,47,11,15,245,210,323,200,122,170,105,173,132,212,72,98,78,98,102,111,28,30,0,0,0,0,0,0,33,77,28,74,46,83
Total Labor Costs,13869,,13943,,13758,,16416,,15810,,17369,,20361,,21117,,19392,,21536,,23111,,18385,,25381,,28302,,15741,,24479,,26501,,19930,
Agusan del Sur,Jul-Dec 2006 harvest,,,,,,Jan-Jun 2007 harvest,,,,,,Jul-Dec 2011 harvest,,,,,,Jan-Jun 2012 harvest,,,,,,Jul-Dec 2016 harvest,,,,,,Jan-Jun 2017 harvest,,,,,
Items,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,
,(n = 41),,(n = 26),,(n = 15),,(n = 41),,(n = 24),,(n = 17),,(n = 54),,(n = 34),,(n = 20),,(n = 60),,(n = 32),,(n = 28),,(n = 74),,(n = 48),,(n = 26),,(n = 116),,(n = 86),,(n = 30),
,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa
Hired Labor (₱/ha),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
    Seedling management,29,69,30,79,27,48,28,91,39,111,12,51,22,94,23,98,20,89,31,106,41,128,20,75,128,333,178,401,36,90,32,121,28,121,45,119
    Land preparation,1765,1317,2169,1323,1065,1004,2233,1571,2498,1392,1860,1769,1698,1246,1733,1370,1638,1033,1671,1176,1546,976,1814,1374,2507,3954,2054,1337,3345,6416,2049,1439,2127,1349,1825,1674
    Crop establishment,2006,1243,2099,1187,1845,1362,2319,1380,2447,1130,2139,1692,1954,2388,1625,2408,2513,2306,2678,2174,2375,2130,3023,2211,3087,2752,3038,2719,3178,2863,3332,2708,3147,2768,3861,2496
    Crop care and maintenance,638,767,680,816,566,695,778,1386,523,757,1138,1934,276,356,208,309,391,405,390,556,343,531,442,588,864,1505,1185,1770,272,398,640,773,705,786,456,717
    Harvesting and threshing,5261,2034,5764,1919,4389,1992,6326,2473,5720,2000,7181,2865,7626,3715,8235,3712,6592,3575,8675,3404,8326,3049,9075,3786,8025,4873,7613,4008,8787,6181,8173,10620,9068,12074,5607,3281
    Post-harvest labor,356,351,332,304,397,429,466,446,348,365,634,506,443,416,532,455,291,291,523,510,431,411,629,594,773,717,828,808,672,508,819,754,859,796,704,613
    Permanent hired labor,199,786,271,963,74,285,393,1285,546,1563,177,730,606,1971,963,2426,0,0,343,1335,0,0,734,1896,264,1276,0,0,750,2091,847,2799,1085,3200,165,626
"Operator, Family & Exchange (OFE) Labor (₱/ha)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
    Seedling management,57,52,64,53,46,50,94,88,93,94,96,81,178,256,147,249,230,264,213,307,228,346,196,261,246,400,205,341,322,490,263,741,281,853,210,203
    Land preparation,391,441,339,370,481,546,448,527,405,492,510,581,737,707,670,741,852,647,788,916,960,1066,593,674,616,751,645,762,562,742,883,1297,848,1395,984,977
    Crop establishment,11,24,8,19,18,30,459,578,686,604,138,352,395,375,359,376,455,374,175,305,257,378,82,151,208,320,243,333,144,291,227,334,228,325,227,366
    Crop care and maintenance,1237,1245,1621,1362,571,609,1147,733,1301,752,929,665,1427,1449,1625,1597,1090,1112,1837,2169,2727,2477,821,1109,1123,1155,957,1027,1429,1326,1222,1166,1229,1271,1201,814
    Harvesting and threshing,0,0,0,0,0,0,0,0,0,0,0,0,32,135,15,80,60,196,2,17,0,0,5,25,0,0,0,0,0,0,31,128,42,147,0,0
    Post-harvest labor,25,46,21,40,31,57,229,166,206,158,261,178,126,212,150,240,87,150,147,227,217,230,67,198,0,0,0,0,0,0,8,27,7,28,9,24
Total Labor Costs,11975,,13398,,9508,,14921,,14811,,15076,,15520,,16285,,14218,,17474,,17450,,17501,,17843,,16946,,19500,,18526,,19654,,15293,
Lanao Del Sur,Jul-Dec 2006 harvest,,,,,,Jan-Jun 2007 harvest,,,,,,Jul-Dec 2011 harvest,,,,,,Jan-Jun 2012 harvest,,,,,,Jul-Dec 2016 harvest,,,,,,Jan-Jun 2017 harvest,,,,,
Items,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,
,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 78),,(n = 32),,(n = 46),,(n = 0),,(n = 0),,(n = 0),
,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa
Hired Labor (₱/ha),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
    Seedling management,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,72,288,18,63,110,369,,,,,,
    Land preparation,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,2800,2463,3367,2617,2406,2296,,,,,,
    Crop establishment,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,1156,2106,1524,2701,900,1548,,,,,,
    Crop care and maintenance,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,20,86,23,92,17,82,,,,,,
    Harvesting and threshing,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,5977,6867,7376,9316,5003,4306,,,,,,
    Post-harvest labor,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,480,706,471,608,485,774,,,,,,
    Permanent hired labor,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,
"Operator, Family & Exchange (OFE) Labor (₱/ha)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
    Seedling management,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,648,441,703,545,610,353,,,,,,
    Land preparation,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,1368,1860,692,568,1837,2269,,,,,,
    Crop establishment,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,4172,5260,3661,4446,4527,5780,,,,,,
    Crop care and maintenance,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,1611,1748,1326,950,1810,2123,,,,,,
    Harvesting and threshing,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,1811,3677,2042,4418,1650,3102,,,,,,
    Post-harvest labor,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,
Total Labor Costs,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,20114,,21204,,19356,,0,,0,,0,
Maguindanao,Jul-Dec 2006 harvest,,,,,,Jan-Jun 2007 harvest,,,,,,Jul-Dec 2011 harvest,,,,,,Jan-Jun 2012 harvest,,,,,,Jul-Dec 2016 harvest,,,,,,Jan-Jun 2017 harvest,,,,,
Items,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,
,(n = 37),,(n = 23),,(n = 14),,(n = 11),,(n = 11),,(n = 0),,(n = 65),,(n = 58),,(n = 7),,(n = 34),,(n = 31),,(n = 3),,(n = 164),,(n = 112),,(n = 52),,(n = 142),,(n = 86),,(n = 56),
,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa
Hired Labor (₱/ha),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
    Seedling management,19,65,0,0,49,100,120,159,120,159,,,10,58,0,0,93,165,11,64,0,0,125,217,32,180,45,216,4,19,56,244,46,166,70,330
    Land preparation,2305,1285,2432,1443,2098,985,1509,954,1509,954,,,1441,1134,1503,1170,926,600,2043,1147,2080,1134,1667,1474,2303,2078,2525,2242,1823,1584,2373,2165,2615,2108,2000,2218
    Crop establishment,721,970,395,795,1256,1019,691,1197,691,1197,,,1259,1971,1296,2072,950,719,854,1443,888,1493,500,866,1280,2048,1151,1849,1556,2420,994,2231,998,2157,987,2361
    Crop care and maintenance,884,889,334,563,1786,490,400,516,400,516,,,50,176,29,117,225,403,112,366,58,157,667,1155,276,805,322,913,178,489,352,906,345,674,363,1185
    Harvesting and threshing,6132,2765,6616,2495,5338,3089,7255,3147,7255,3147,,,7303,3571,7730,3422,3764,2893,7988,1908,8235,1792,5433,1088,7553,6180,7276,5572,8147,7346,8059,4994,8103,4710,7992,5446
    Post-harvest labor,291,186,297,210,281,145,159,212,159,212,,,181,307,186,320,142,171,160,350,176,363,0,0,714,690,820,777,486,362,942,766,1072,636,743,900
    Permanent hired labor,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,349,1532,298,1321,460,1920,2523,8027,2931,7314,1896,9047
"Operator, Family & Exchange (OFE) Labor (₱/ha)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
    Seedling management,33,48,47,54,11,22,111,120,111,120,,,38,64,39,67,27,38,248,528,269,550,33,58,231,516,189,427,319,666,45,162,43,155,48,173
    Land preparation,339,314,410,301,221,308,873,666,873,666,,,1294,1318,1365,1333,709,1105,1683,1808,1750,1829,1000,1732,1431,2195,1581,2444,1108,1497,854,1896,860,2224,845,1255
    Crop establishment,130,387,206,478,5,18,835,1030,835,1030,,,480,529,475,530,517,562,483,513,438,369,950,1394,474,758,562,886,284,276,183,230,158,217,223,245
    Crop care and maintenance,1133,946,1510,919,515,623,1405,684,1405,684,,,1877,1628,2056,1631,389,330,1946,1681,2103,1675,325,499,2221,3914,2664,4626,1268,1021,1096,1113,1219,1305,907,694
    Harvesting and threshing,9,54,14,68,0,0,0,0,0,0,,,293,456,304,449,206,544,303,477,285,448,480,831,12,99,18,120,0,0,0,0,0,0,0,0
