Philippines,Jul-Dec 2006 harvest,,,,,,Jan-Jun 2007 harvest,,,,,,Jul-Dec 2011 harvest,,,,,,Jan-Jun 2012 harvest,,,,,,Jul-Dec 2016 harvest,,,,,,Jan-Jun 2017 harvest,,,,,
     Crop establishment,11.84,4.8,12.31,4.71,10.93,4.94,11.96,4.18,13.18,2.82,9.2,5.36,18.83,10,19.87,9.39,14.05,11.59,19.88,10.31,21.34,9.72,12.71,10.48,20.24,12.06,20.96,11.99,16.64,12.23,15.33,6.95,15.34,6.81,15.26,8.21
     Crop care & maintenance,2.07,1.8,2.02,1.98,2.16,1.42,3.47,2.99,3.77,3.18,2.81,2.42,4.69,5.35,5.71,5.38,0,0,4.94,4.97,5.57,5.06,1.86,3.12,4.98,7.33,4.76,5.74,6.04,12.94,4.69,6.71,4.83,6.83,3.75,6.12
  Harvesting and threshing,17.92,4.65,18.36,4.64,17.07,4.63,20.29,6.03,21.32,6.05,17.96,5.42,21.39,11.44,23.03,11.09,13.87,10.24,20.85,10.8,22.2,10.72,14.2,8.81,23.79,12.86,23.95,12.52,23.01,14.98,20.64,9.84,20.91,10.07,18.78,8.4
  Post-harvest labor,0.59,0.58,0.69,0.61,0.4,0.47,0.76,1.01,0.9,1.13,0.43,0.59,1.85,1.8,2.12,1.84,0.6,0.91,1.54,1.53,1.62,1.52,1.12,1.55,4.39,4.59,4.43,4.69,4.19,4.2,3.15,3,2.98,2.54,4.29,5.19
  Permanent hired labor,1.9,7.75,2.89,9.43,0,0,2.77,7.07,2.34,7.28,3.73,6.64,0.08,0.54,0.1,0.6,0,0,0.63,3.51,0.76,3.84,0,0,4.47,15.51,3.11,10.7,11.24,29.56,1.12,5.82,1.29,6.23,0,0
"Operator, Family & Exchange (OFE) Labor",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  Pre Harvest Labor,12.48,12.37,14.78,14.15,7.99,4.45,20.36,12.81,22.02,12.62,16.6,8.46,14,17.83,14.09,18.12,13.53,11.46,19.4,23.16,18.76,22.12,22.55,18.9,23.08,41.26,21.35,38.39,31.75,50.68,13.09,17.49,13.5,18.22,10.32,8.73
     Seedling management,0.51,0.35,0.48,0.37,0.56,0.31,1.01,0.48,0.99,0.51,1.06,0.41,1.27,1.33,1.23,1.4,1.42,1.01,1.65,1.26,1.65,1.36,1.65,0.52,2.35,5.13,2.37,5.5,2.24,2.72,1.49,1.33,1.49,1.35,1.48,1.29
     Land preparation,0.5,1.93,0.75,2.34,0,0,2.73,3.08,2.29,2.79,3.71,3.51,4.04,5.47,3.3,5.27,7.43,5.22,3.88,5.95,2.59,4.53,10.27,7.92,5.55,10.95,4.49,9.42,10.82,16.13,1.94,4.1,1.72,4.14,3.41,3.66
     Crop establishment,0.23,1.67,0.34,2.06,0,0,5.45,5.25,7.53,4.97,0.75,1.37,0.44,1.58,0.34,1.35,0.9,2.39,0.62,2.24,0.33,1.63,2.04,3.87,2.35,3.66,2.55,3.92,1.37,1.7,0.99,1.72,1.05,1.82,0.58,0.64
     Crop care & maintenance,11.24,8.42,13.21,9.38,7.43,4.14,11.17,4,11.21,4.35,11.08,3.17,8.25,9.45,9.22,10.1,3.78,2.84,13.25,13.71,14.19,14.6,8.59,6.59,12.83,21.52,11.94,19.55,17.32,30.13,8.67,10.34,9.24,10.91,4.85,3.14
  Harvesting and threshing,0.84,3.81,1.02,4.33,0.49,2.57,0.45,2.5,0.65,2.99,0,0,0.2,1.11,0.07,0.6,0.8,2.24,0.46,1.7,0.3,1.46,1.23,2.49,0.8,4.1,0.96,4.48,0,0,0.68,4.81,0.77,5.15,0.1,0.32
  Post-harvest labor,0.44,0.53,0.44,0.55,0.43,0.5,3.51,1.73,3.67,1.6,3.14,1.98,0.5,1.07,0.38,1.04,1.07,1.03,0.9,1.26,0.67,1.06,2.05,1.56,0,0,0,0,0,0,0.18,0.67,0.11,0.61,0.65,0.88
Total Labor,53,,58,,42,,69,,74,,57,,70,,75,,48,,78,,82,,62,,96,,94,,103,,68,,69,,61,
Northern Samar,Jul-Dec 2006 harvest,,,,,,Jan-Jun 2007 harvest,,,,,,Jul-Dec 2011 harvest,,,,,,Jan-Jun 2012 harvest,,,,,,Jul-Dec 2016 harvest,,,,,,Jan-Jun 2017 harvest,,,,,
Items,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,
,(n = 50),,(n = 26),,(n = 24),,(n = 50),,(n = 17),,(n = 33),,(n = 45),,(n = 27),,(n = 18),,(n = 59),,(n = 27),,(n = 32),,(n = 30),,(n = 19),,(n = 11),,(n = 58),,(n = 25),,(n = 33),
,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa
Labor Requirements (person-days/ha),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hired labor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  Pre Harvest Labor,10.85,8.79,12.08,9.93,9.51,6.83,14.13,7.36,16.86,6.41,12.72,7.33,23.82,19.05,31.7,17.87,12.01,10.97,23.51,12.69,29.76,13.17,18.25,8.59,44.97,37.71,53.64,42.08,29.98,22.74,68.07,135.16,55.26,45.01,77.78,173.83
     Seedling management,0.04,0.14,0.07,0.18,0.01,0.05,0.01,0.07,0.03,0.13,0,0,0.35,0.92,0.58,1.13,0,0,0.1,0.38,0.22,0.55,0,0,0.13,0.73,0.21,0.92,0,0,0.09,0.53,0.18,0.8,0.02,0.09
     Land preparation,0.74,1.61,1.12,1.87,0.33,1.17,1.12,1.98,2.1,1.95,0.61,1.83,3.91,5.04,5.25,5.53,1.91,3.43,1.43,3.21,2.84,4.1,0.25,1.41,3.29,4.48,4.56,4.92,1.09,2.49,2.64,4.49,3.3,4.8,2.14,4.24
     Crop establishment,9.52,5.82,9.89,6.33,9.11,5.3,12.06,3.32,13.2,2.07,11.47,3.7,18.36,10.04,23.9,7.45,10.06,7.38,20.64,6.69,24.08,5.56,17.74,6.24,40.93,30.69,48.04,34.02,28.65,19.66,64.08,122.24,51.4,38.17,73.69,159.07
     Crop care & maintenance,0.55,1.22,1,1.55,0.06,0.31,0.94,1.99,1.53,2.26,0.64,1.8,1.2,3.05,1.97,3.76,0.04,0.16,1.34,2.41,2.62,2.96,0.26,0.94,0.62,1.81,0.83,2.22,0.24,0.59,1.26,7.9,0.38,1.24,1.93,10.43
  Harvesting and threshing,17.5,7.9,20.99,6.04,13.72,8.04,19.28,7.45,20.51,8.45,18.65,6.94,19.62,10.16,24.74,8.18,11.94,7.79,18.25,6.74,20.68,6.12,16.21,6.65,45.12,41.49,48.09,50.5,39.98,18.86,58.17,132.97,50.38,53.57,64.07,171.05
  Post-harvest labor,0.37,0.55,0.66,0.59,0.05,0.26,1.61,1.12,1.99,1.01,1.42,1.14,2.42,1.56,3.15,1.13,1.33,1.5,2.72,1.78,3.7,1.03,1.89,1.87,4.89,11.6,7.42,14.08,0.52,0.73,7.35,14.76,9.18,16.32,5.96,13.55
  Permanent hired labor,4.21,9.7,7.57,12.37,0.56,2.77,1.48,4.66,2.22,6.26,1.1,3.63,1.87,4.47,2.44,5.48,1,2.11,8.1,21.4,14.28,28.48,2.89,10.71,2.73,8.72,0.9,3.93,5.88,13.24,3.6,12.69,0.86,4.29,5.68,16.2
"Operator, Family & Exchange (OFE) Labor",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  Pre Harvest Labor,12.28,14.52,15.54,18.51,8.73,6.46,17.1,14.08,11.15,7.41,20.18,15.13,25.86,22.73,33.34,21.8,14.62,12.53,20.18,21.16,31.02,20.74,11.03,13.28,31.9,31.65,39.49,34.36,18.77,13.43,36.64,100.34,35.3,39.6,37.65,122.47
     Seedling management,0.67,0.27,0.62,0.36,0.73,0.07,1.04,0.43,1.04,0.45,1.04,0.43,3.84,2.35,4.33,2.69,3.1,1.53,3.04,2.13,4.06,2.37,2.18,1.46,0.44,0.55,0.55,0.65,0.25,0.23,5.58,13.59,5.62,6.88,5.54,17.12
     Land preparation,0.57,2.01,1.09,2.7,0,0,7.53,3.98,5.11,3.89,8.78,3.46,8.76,6.61,10.47,7.16,6.18,4.79,8.21,6.94,11.28,7.85,5.62,4.82,16.34,11.53,16.53,12.42,16.02,10.39,21.14,62.31,15.59,11.73,25.34,82.28
     Crop establishment,1.81,4.89,2.96,6.07,0.56,2.77,2.65,3.2,2.11,1.51,2.94,3.78,2.48,3.11,1.73,2.24,3.6,3.89,1.63,3.06,1.43,1.71,1.79,3.88,1.66,3.19,2.38,3.82,0.41,0.71,1.95,6.33,3.92,9.27,0.46,1.28
     Crop care & maintenance,9.23,7.35,10.87,9.38,7.44,3.62,5.88,6.47,2.89,1.56,7.42,7.46,10.78,10.66,16.81,9.71,1.74,2.32,7.3,9.03,14.25,8.81,1.44,3.12,13.46,16.38,20.03,17.47,2.09,2.1,7.97,18.11,10.17,11.72,6.31,21.79
  Harvesting and threshing,3.94,5.99,0.85,4.34,7.28,5.8,2.69,5.88,1.18,4.85,3.47,6.27,1.71,3,1.41,2.74,2.17,3.4,0.66,1.83,0.52,1.37,0.79,2.16,3.33,13.3,5.26,16.56,0,0,3.41,14.83,4.43,15.12,2.64,14.79
  Post-harvest labor,0.63,0.48,0.41,0.49,0.88,0.33,3.19,1.92,2.23,1.34,3.68,2.01,1.89,1.76,2.52,1.72,0.94,1.39,1.64,1.71,2.56,1.42,0.86,1.55,0.91,2.5,1.14,3.09,0.52,0.82,0.66,1.89,0.98,2.72,0.42,0.82
Total Labor,50,,58,,41,,59,,56,,61,,77,,99,,44,,75,,103,,52,,134,,156,,96,,178,,156,,194,
Western Samar,Jul-Dec 2006 harvest,,,,,,Jan-Jun 2007 harvest,,,,,,Jul-Dec 2011 harvest,,,,,,Jan-Jun 2012 harvest,,,,,,Jul-Dec 2016 harvest,,,,,,Jan-Jun 2017 harvest,,,,,
Items,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,
,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 59),,(n = 33),,(n = 26),,(n = 60),,(n = 36),,(n = 24),
,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa
Labor Requirements (person-days/ha),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hired labor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  Pre Harvest Labor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.32,61.75,49.8,52.91,66.86,71.19,62.96,86.86,63.13,95.12,62.71,71.64
     Seedling management,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0.04,0.17,0.04,0.14,0.04,0.2,0.76,1.44,0.97,1.72,0.45,0.8
     Land preparation,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,7.85,8.02,6.69,5.79,9.32,10.11,7.33,7.91,6.5,6.06,8.57,10.1
     Crop establishment,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,47.73,49,41.68,43,55.42,55.63,52.56,70.29,53.35,80.67,51.39,52.62
     Crop care & maintenance,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,1.7,4.56,1.39,3.98,2.08,5.25,2.31,7.22,2.31,6.67,2.3,8.12
  Harvesting and threshing,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,47.83,125.75,60.15,166.39,32.19,28.2,45.12,80.23,52.99,101.06,33.3,27.04
  Post-harvest labor,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,6.66,8.6,6.73,9.71,6.56,7.14,7.08,10.46,6.97,10.25,7.24,10.97
  Permanent hired labor,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0.47,2.56,0.85,3.39,0,0,0.47,2.57,0.78,3.3,0,0
"Operator, Family & Exchange (OFE) Labor",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  Pre Harvest Labor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.07,54.5,32.79,68.51,19.81,22.54,26.4,52.87,33.15,63.26,16.27,21.57
     Seedling management,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0.72,1.11,0.76,1.37,0.66,0.67,3.56,5.67,3.49,5.53,3.67,6
     Land preparation,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,8.1,8.88,7.28,9.29,9.15,8.39,5.93,6.67,5.94,6.76,5.91,6.68
     Crop establishment,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,3.72,8.62,5.16,11.02,1.9,3.27,3.69,8.07,5.03,10.14,1.67,1.88
     Crop care & maintenance,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,14.53,35.89,19.59,46.83,8.1,10.21,13.22,32.46,18.69,40.83,5.02,7.01
  Harvesting and threshing,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,1.47,9.73,2.45,12.99,0.22,0.99,1.34,9.64,2.23,12.44,0,0
  Post-harvest labor,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0.15,0.52,0.23,0.67,0.04,0.13,0.14,0.51,0.22,0.65,0.01,0.07
Total Labor,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,141,,153,,126,,144,,159,,120,
Zamboanga del Norte,Jul-Dec 2006 harvest,,,,,,Jan-Jun 2007 harvest,,,,,,Jul-Dec 2011 harvest,,,,,,Jan-Jun 2012 harvest,,,,,,Jul-Dec 2016 harvest,,,,,,Jan-Jun 2017 harvest,,,,,
Items,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,
,(n = 41),,(n = 18),,(n = 23),,(n = 31),,(n = 17),,(n = 14),,(n = 60),,(n = 32),,(n = 28),,(n = 43),,(n = 29),,(n = 14),,(n = 59),,(n = 32),,(n = 27),,(n = 44),,(n = 30),,(n = 14),
,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa
Labor Requirements (person-days/ha),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hired labor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  Pre Harvest Labor,12.5,12.96,15.33,14.11,10.28,10.53,14.26,12.53,18.22,12.74,9.45,10.49,19.34,18.45,23.87,18.05,14.18,16.97,22.47,17.94,24.07,17.79,19.11,15.97,45.9,41.79,47.17,37.02,44.4,46.84,15.15,14.12,15.48,13.42,14.46,15.01
     Seedling management,0.06,0.22,0.14,0.32,0,0,0.09,0.32,0.17,0.42,0,0,0.09,0.46,0.12,0.56,0.06,0.32,0.15,0.5,0.22,0.6,0,0,4.17,5.4,3.49,4.52,4.97,6.27,0.46,0.92,0.56,1.06,0.25,0.45
     Land preparation,3.66,2.6,4.14,2.75,3.28,2.47,3.98,2.58,5.08,2.51,2.65,2.03,5.99,3.44,6.79,3.26,5.09,3.46,6,3.6,6.9,3.7,4.12,2.6,14.23,12.44,14.3,10.79,14.15,14.37,2.94,3.11,3.25,3.34,2.3,2.54
     Crop establishment,7.61,6.49,9.09,5.7,6.45,6.94,8.88,7.22,11.09,7.02,6.19,6.76,12.28,11.91,15.35,10.79,8.76,12.35,15.24,10.58,15.43,9.6,14.83,12.77,24.48,19.21,26.13,16.26,22.53,22.38,11.15,8.54,10.95,7.23,11.57,11.16
     Crop care & maintenance,1.17,3.65,1.96,5.34,0.55,1.12,1.31,2.41,1.88,2.79,0.61,1.7,0.98,2.64,1.61,3.44,0.27,0.84,1.08,3.26,1.52,3.89,0.16,0.6,3.02,4.74,3.25,5.45,2.75,3.82,0.6,1.55,0.72,1.79,0.34,0.86
  Harvesting and threshing,16.11,6.01,16.65,4.57,15.68,7,14.85,6.23,13.12,5.05,16.95,7.04,21.17,12.7,18.97,12.03,23.68,13.19,17.88,11.24,16.33,8.88,21.1,14.89,23.67,13.2,22.23,9.99,25.37,16.26,9.94,6.37,10.57,7,8.59,4.71
  Post-harvest labor,0.61,0.63,1,0.6,0.32,0.48,1.61,1.96,2.66,2.06,0.32,0.64,1.93,2.03,2.59,2.38,1.18,1.19,1.54,1.85,1.94,2.13,0.69,0.35,2.32,3.55,3.23,4.11,1.24,2.42,1.23,1.75,1.61,1.95,0.42,0.74
  Permanent hired labor,1.14,5.5,2.61,8.2,0,0,1.42,5.57,2.58,7.42,0,0,0.53,1.73,0.81,2.22,0.21,0.83,2.71,8.22,4.02,9.79,0,0,2.37,11.78,3.51,15.27,1.02,5.29,3.75,14.08,5.5,16.85,0,0
"Operator, Family & Exchange (OFE) Labor",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  Pre Harvest Labor,8.28,9.25,13.09,11.75,4.52,3.28,19.03,13.28,20.04,12.23,17.82,10.59,28.92,24.84,24.88,25.19,33.55,22.28,30.24,30.62,24.1,28.28,42.93,19.74,29.96,64.92,23.53,27.16,37.59,90.55,24.28,41.41,22.4,21.08,28.33,60.16
     Seedling management,0.39,0.39,0.38,0.4,0.39,0.39,0.58,0.57,0.56,0.54,0.6,0.62,1.43,1.8,1.44,1.54,1.43,2.08,1.76,1.74,1.18,1.15,2.94,2.16,3.56,7.9,3.04,3.2,4.18,11.24,1.66,1.98,2,2.16,0.93,1.31
     Land preparation,0.12,0.54,0.28,0.8,0,0,2.85,2.52,1.61,1.78,4.35,2.53,6.94,6.36,4.49,4.99,9.73,6.68,6.62,6.77,3.59,4.75,12.88,6.09,7.63,14.07,5.83,8.97,9.77,18.36,11.55,28.34,8,7.29,19.15,49.47
     Crop establishment,0,0,0,0,0,0,4.16,4.42,6.8,4.36,0.97,1.23,1.78,2.31,1.13,1.63,2.53,2.75,2.11,4.04,0.53,0.64,5.39,5.9,6.07,26,3.63,5.1,8.97,38.22,4.03,4.23,4.18,4.44,3.72,3.86
     Crop care & maintenance,7.77,8.32,12.43,10.55,4.13,2.89,11.44,5.77,11.07,5.55,11.9,6.21,18.77,14.37,17.82,17.03,19.86,10.77,19.75,18.07,18.8,21.74,21.72,5.59,12.7,16.95,11.03,9.89,14.67,22.73,7.04,6.86,8.22,7.19,4.53,5.52
  Harvesting and threshing,1.42,5.02,0,0,2.52,6.54,0.12,0.49,0.22,0.65,0,0,0.57,1.63,0.47,1.22,0.68,2.02,1.12,6.63,0.14,0.74,3.14,11.59,0.02,0.15,0.04,0.2,0,0,0.82,4.85,0.13,0.73,2.29,8.55
  Post-harvest labor,0.48,0.54,0.17,0.24,0.71,0.59,3.03,1.74,2.02,1.7,4.26,0.71,0.95,1.36,0.25,0.67,1.75,1.51,1.02,1.36,0.47,0.9,2.15,1.49,0,0,0,0,0,0,0.37,0.75,0.27,0.81,0.58,0.59
Total Labor,41,,49,,34,,54,,59,,49,,73,,72,,75,,77,,71,,89,,104,,100,,110,,56,,56,,55,
Zamboanga del Sur,Jul-Dec 2006 harvest,,,,,,Jan-Jun 2007 harvest,,,,,,Jul-Dec 2011 harvest,,,,,,Jan-Jun 2012 harvest,,,,,,Jul-Dec 2016 harvest,,,,,,Jan-Jun 2017 harvest,,,,,
Items,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,
,(n = 51),,(n = 39),,(n = 12),,(n = 50),,(n = 41),,(n = 9),,(n = 60),,(n = 45),,(n = 15),,(n = 60),,(n = 49),,(n = 11),,(n = 60),,(n = 53),,(n = 7),,(n = 59),,(n = 52),,(n = 7),
,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa
Labor Requirements (person-days/ha),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hired labor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  Pre Harvest Labor,16.87,9.79,16.96,10.33,16.58,6.33,17.68,7.35,17.76,7.25,17.32,8.15,28.21,15.73,26.86,14.62,32.26,15.52,29.13,14.39,28.09,13.84,33.73,15.09,26.43,19.65,26.26,18.97,27.62,22.6,23.53,15.84,23.64,15.42,22.71,16.61
     Seedling management,0.11,0.24,0.11,0.23,0.12,0.29,0.1,0.25,0.1,0.25,0.09,0.27,0.28,0.55,0.24,0.45,0.41,0.79,0.13,0.45,0.11,0.46,0.2,0.37,0.49,1.13,0.42,1.03,1,1.71,0.66,1.49,0.75,1.56,0.01,0.01
     Land preparation,4.07,2.89,4.39,2.82,3.04,3.02,3.55,2.09,3.53,2.07,3.64,2.28,6.39,4.28,7,4.28,4.57,3.86,7.3,4.66,7.5,4.56,6.38,5.25,8.06,7.11,7.85,6.22,9.64,12.62,6.45,5.24,6.65,5.39,4.95,3.92
     Crop establishment,11.23,4.73,10.72,5.24,12.86,1.81,12.99,2.94,13,2.83,12.92,3.6,19.79,7.48,17.82,6.39,25.7,7.57,20.8,7.45,19.67,7.1,25.83,7.16,16.61,8.55,16.58,8.71,16.81,7.81,15.26,6.92,15,6.18,17.13,11.52
     Crop care & maintenance,1.46,1.93,1.74,2.04,0.56,1.21,1.04,2.07,1.13,2.1,0.67,2,1.75,3.42,1.8,3.5,1.58,3.3,0.9,1.83,0.81,1.72,1.32,2.31,1.27,2.86,1.41,3.01,0.17,0.46,1.16,2.19,1.24,2.29,0.62,1.16
  Harvesting and threshing,18.01,5.46,19.14,5.55,14.36,3.12,19.07,6.39,19.44,5.73,17.39,9.06,21.2,6.57,20.73,7.15,22.6,4.29,19.77,5.92,19.22,6.19,22.24,3.81,17.74,11.81,18.32,12.18,13.37,7.9,13.75,10.33,13.35,9.86,16.7,13.9
  Post-harvest labor,0.59,0.6,0.61,0.61,0.51,0.59,1.12,1.24,1.19,1.32,0.78,0.71,0.77,1,0.8,1.04,0.67,0.9,1.3,1.23,1.39,1.24,0.89,1.15,2.57,3.27,2.75,3.4,1.2,1.72,2.07,2.12,2.29,2.17,0.45,0.53
  Permanent hired labor,2.86,7.03,3.16,7.24,1.88,6.52,3.86,9.1,4.46,9.85,1.14,3.42,1.15,3.48,1.04,3.69,1.47,2.88,2.58,7.08,3.15,7.73,0,0,6,15.83,6.15,16.29,4.82,12.76,9.87,27.39,10.18,28.54,7.54,17.96
"Operator, Family & Exchange (OFE) Labor",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  Pre Harvest Labor,11.9,11.69,13.39,12.45,7.08,4.6,17.67,13.51,18.03,13.44,16.04,13.24,18.45,17.84,21.19,18.05,10.16,11.08,17.33,15.37,17.25,15.45,17.74,12.16,16.99,21.88,17.1,22.75,16.13,14.16,12.22,40.19,11.64,38.64,16.59,20.79
     Seedling management,0.56,0.36,0.54,0.36,0.62,0.38,0.88,0.51,0.84,0.51,1.08,0.48,2.05,2.03,2.37,2.17,1.09,1.16,1.73,1.46,1.73,1.54,1.76,1.11,3.56,7.18,3.63,7.57,3.08,3.22,1.36,1.59,1.29,1.56,1.9,1.82
     Land preparation,0.31,0.97,0.28,0.76,0.43,1.5,3.03,3.13,3.03,3.09,3.01,3.52,4.81,4,4.69,3.6,5.16,5.14,5.18,4.67,4.49,4.13,8.26,5.86,5.93,7.17,5.96,7.45,5.67,4.91,2.65,5.9,1.6,2.43,10.46,14.33
     Crop establishment,0.13,0.44,0.15,0.49,0.05,0.17,4.12,3.78,4.7,3.59,1.48,3.67,1.44,2.77,1.74,3.08,0.51,1.16,1.37,1.51,1.32,1.51,1.58,1.6,2.23,2.52,2.21,2.49,2.33,2.96,4.88,28.89,5.38,30.77,1.23,1.07
     Crop care & maintenance,10.9,9.92,12.42,10.84,5.98,2.55,9.64,6.09,9.46,6.25,10.47,5.57,10.15,9.04,12.39,9.2,3.4,3.62,9.05,7.73,9.71,8.27,6.14,3.59,5.27,5.01,5.3,5.24,5.05,3.07,3.33,3.81,3.37,3.88,3,3.57
  Harvesting and threshing,0.35,2.52,0.46,2.88,0,0,0,0,0,0,0,0,0.05,0.29,0.07,0.33,0,0,0.08,0.65,0.1,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  Post-harvest labor,0.24,0.41,0.24,0.44,0.22,0.32,2.34,1.59,2.29,1.63,2.56,1.44,0.4,0.83,0.44,0.89,0.27,0.59,0.25,0.25,0.23,0.26,0.34,0.21,0,0,0,0,0,0,0,0,0,0,0,0
Total Labor,51,,54,,41,,62,,63,,55,,70,,71,,67,,70,,69,,75,,70,,71,,63,,61,,61,,64,
Zamboanga Sibugay,Jul-Dec 2006 harvest,,,,,,Jan-Jun 2007 harvest,,,,,,Jul-Dec 2011 harvest,,,,,,Jan-Jun 2012 harvest,,,,,,Jul-Dec 2016 harvest,,,,,,Jan-Jun 2017 harvest,,,,,
Items,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,
,(n = 22),,(n = 4),,(n = 18),,(n = 15),,(n = 3),,(n = 12),,(n = 24),,(n = 8),,(n = 16),,(n = 25),,(n = 6),,(n = 19),,(n = 60),,(n = 43),,(n = 17),,(n = 47),,(n = 18),,(n = 29),
